PLAYER_ID,DISPLAY_FIRST_LAST,TEAM_ID,TEAM_ABBREVIATION,HEADSHOT_URL
1630173,Precious Achiuwa,1610612752,NYK,https://cdn.nba.com/headshots/nba/latest/1040x760/1630173.png
1628389,Bam Adebayo,1610612748,MIA,https://cdn.nba.com/headshots/nba/latest/1040x760/1628389.png
1630534,Ochai Agbaji,1610612761,TOR,https://cdn.nba.com/headshots/nba/latest/1040x760/1630534.png
1630583,Santi Aldama,1610612763,MEM,https://cdn.nba.com/headshots/nba/latest/1040x760/1630583.png
1629638,Nickeil Alexander-Walker,1610612750,MIN,https://cdn.nba.com/headshots/nba/latest/1040x760/1629638.png
1628960,Grayson Allen,1610612756,PHX,https://cdn.nba.com/headshots/nba/latest/1040x760/1628960.png
1628386,Jarrett Allen,1610612739,CLE,https://cdn.nba.com/headshots/nba/latest/1040x760/1628386.png
1641851,Timmy Allen,0,,https://cdn.nba.com/headshots/nba/latest/1040x760/1641851.png
1630631,Jose Alvarado,1610612740,NOP,https://cdn.nba.com/headshots/nba/latest/1040x760/1630631.png
203937,Kyle Anderson,1610612750,MIN,https://cdn.nba.com/headshots/nba/latest/1040x760/203937.png
203507,Giannis Antetokounmpo,1610612749,MIL,https://cdn.nba.com/headshots/nba/latest/1040x760/203507.png
203648,Thanasis Antetokounmpo,1610612749,MIL,https://cdn.nba.com/headshots/nba/latest/1040x760/203648.png
1630175,Cole Anthony,1610612753,ORL,https://cdn.nba.com/headshots/nba/latest/1040x760/1630175.png
1628384,OG Anunoby,1610612752,NYK,https://cdn.nba.com/headshots/nba/latest/1040x760/1628384.png
1627853,Ryan Arcidiacono,0,,https://cdn.nba.com/headshots/nba/latest/1040x760/1627853.png
1630166,Deni Avdija,1610612764,WAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1630166.png
1629028,Deandre Ayton,1610612757,POR,https://cdn.nba.com/headshots/nba/latest/1040x760/1629028.png
1628962,Udoka Azubuike,1610612756,PHX,https://cdn.nba.com/headshots/nba/latest/1040x760/1628962.png
1630641,Ibou Badji,1610612757,POR,https://cdn.nba.com/headshots/nba/latest/1040x760/1630641.png
1628963,Marvin Bagley III,1610612764,WAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1628963.png
1641735,Amari Bailey,1610612766,CHA,https://cdn.nba.com/headshots/nba/latest/1040x760/1641735.png
1631116,Patrick Baldwin Jr.,1610612764,WAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1631116.png
1630163,LaMelo Ball,1610612766,CHA,https://cdn.nba.com/headshots/nba/latest/1040x760/1630163.png
1628964,Mo Bamba,1610612755,PHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1628964.png
1631094,Paolo Banchero,1610612753,ORL,https://cdn.nba.com/headshots/nba/latest/1040x760/1631094.png
1630217,Desmond Bane,1610612763,MEM,https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png
1630625,Dalano Banton,1610612757,POR,https://cdn.nba.com/headshots/nba/latest/1040x760/1630625.png
1631230,Dominick Barlow,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1631230.png
203084,Harrison Barnes,1610612758,SAC,https://cdn.nba.com/headshots/nba/latest/1040x760/203084.png
1630567,Scottie Barnes,1610612761,TOR,https://cdn.nba.com/headshots/nba/latest/1040x760/1630567.png
1629628,RJ Barrett,1610612761,TOR,https://cdn.nba.com/headshots/nba/latest/1040x760/1629628.png
1629646,Charles Bassey,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1629646.png
1641734,Emoni Bates,1610612739,CLE,https://cdn.nba.com/headshots/nba/latest/1040x760/1641734.png
1628966,Keita Bates-Diop,1610612751,BKN,https://cdn.nba.com/headshots/nba/latest/1040x760/1628966.png
201587,Nicolas Batum,1610612755,PHI,https://cdn.nba.com/headshots/nba/latest/1040x760/201587.png
1629647,Darius Bazley,1610612762,UTA,https://cdn.nba.com/headshots/nba/latest/1040x760/1629647.png
203078,Bradley Beal,1610612756,PHX,https://cdn.nba.com/headshots/nba/latest/1040x760/203078.png
1627736,Malik Beasley,1610612749,MIL,https://cdn.nba.com/headshots/nba/latest/1040x760/1627736.png
1630699,MarJon Beauchamp,1610612749,MIL,https://cdn.nba.com/headshots/nba/latest/1040x760/1630699.png
1631262,Jules Bernard,1610612764,WAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1631262.png
202722,Davis Bertans,1610612766,CHA,https://cdn.nba.com/headshots/nba/latest/1040x760/202722.png
201976,Patrick Beverley,1610612749,MIL,https://cdn.nba.com/headshots/nba/latest/1040x760/201976.png
1630180,Saddiq Bey,1610612737,ATL,https://cdn.nba.com/headshots/nba/latest/1040x760/1630180.png
1629048,Goga Bitadze,1610612753,ORL,https://cdn.nba.com/headshots/nba/latest/1040x760/1629048.png
1641931,Onuralp Bitim,1610612741,CHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1641931.png
202687,Bismack Biyombo,1610612760,OKC,https://cdn.nba.com/headshots/nba/latest/1040x760/202687.png
1641710,Anthony Black,1610612753,ORL,https://cdn.nba.com/headshots/nba/latest/1040x760/1641710.png
1641778,Leaky Black,1610612766,CHA,https://cdn.nba.com/headshots/nba/latest/1040x760/1641778.png
1631205,Buddy Boeheim,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/1631205.png
203992,Bogdan Bogdanovic,1610612737,ATL,https://cdn.nba.com/headshots/nba/latest/1040x760/203992.png
202711,Bojan Bogdanovic,1610612752,NYK,https://cdn.nba.com/headshots/nba/latest/1040x760/202711.png
1629626,Bol Bol,1610612756,PHX,https://cdn.nba.com/headshots/nba/latest/1040x760/1629626.png
1629716,Marques Bolden,1610612766,CHA,https://cdn.nba.com/headshots/nba/latest/1040x760/1629716.png
1626164,Devin Booker,1610612756,PHX,https://cdn.nba.com/headshots/nba/latest/1040x760/1626164.png
1630527,Brandon Boston Jr.,1610612746,LAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1630527.png
1628449,Chris Boucher,1610612761,TOR,https://cdn.nba.com/headshots/nba/latest/1040x760/1628449.png
1630547,James Bouknight,0,,https://cdn.nba.com/headshots/nba/latest/1040x760/1630547.png
1631123,Jamaree Bouyea,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1631123.png
1631103,Malaki Branham,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1631103.png
1631128,Christian Braun,1610612743,DEN,https://cdn.nba.com/headshots/nba/latest/1040x760/1631128.png
1628969,Mikal Bridges,1610612751,BKN,https://cdn.nba.com/headshots/nba/latest/1040x760/1628969.png
1628970,Miles Bridges,1610612766,CHA,https://cdn.nba.com/headshots/nba/latest/1040x760/1628970.png
1629052,Oshae Brissett,1610612738,BOS,https://cdn.nba.com/headshots/nba/latest/1040x760/1629052.png
1631167,Izaiah Brockington,0,,https://cdn.nba.com/headshots/nba/latest/1040x760/1631167.png
1627763,Malcolm Brogdon,1610612757,POR,https://cdn.nba.com/headshots/nba/latest/1040x760/1627763.png
1629717,Armoni Brooks,0,,https://cdn.nba.com/headshots/nba/latest/1040x760/1629717.png
1628415,Dillon Brooks,1610612745,HOU,https://cdn.nba.com/headshots/nba/latest/1040x760/1628415.png
1628971,Bruce Brown,1610612761,TOR,https://cdn.nba.com/headshots/nba/latest/1040x760/1628971.png
1627759,Jaylen Brown,1610612738,BOS,https://cdn.nba.com/headshots/nba/latest/1040x760/1627759.png
1631112,Kendall Brown,1610612754,IND,https://cdn.nba.com/headshots/nba/latest/1040x760/1631112.png
1641738,Kobe Brown,1610612746,LAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1641738.png
1629650,Moses Brown,1610612757,POR,https://cdn.nba.com/headshots/nba/latest/1040x760/1629650.png
1630535,Greg Brown III,1610612742,DAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1630535.png
1629718,Charlie Brown Jr.,1610612752,NYK,https://cdn.nba.com/headshots/nba/latest/1040x760/1629718.png
1628972,Troy Brown Jr.,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/1628972.png
1628973,Jalen Brunson,1610612752,NYK,https://cdn.nba.com/headshots/nba/latest/1040x760/1628973.png
1628418,Thomas Bryant,1610612748,MIA,https://cdn.nba.com/headshots/nba/latest/1040x760/1628418.png
1641723,Kobe Bufkin,1610612737,ATL,https://cdn.nba.com/headshots/nba/latest/1040x760/1641723.png
203493,Reggie Bullock Jr.,1610612745,HOU,https://cdn.nba.com/headshots/nba/latest/1040x760/203493.png
202692,Alec Burks,1610612752,NYK,https://cdn.nba.com/headshots/nba/latest/1040x760/202692.png
1630215,Jared Butler,1610612764,WAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1630215.png
202710,Jimmy Butler,1610612748,MIA,https://cdn.nba.com/headshots/nba/latest/1040x760/202710.png
1631288,Jamal Cain,1610612748,MIA,https://cdn.nba.com/headshots/nba/latest/1040x760/1631288.png
203484,Kentavious Caldwell-Pope,1610612743,DEN,https://cdn.nba.com/headshots/nba/latest/1040x760/203484.png
1641739,Toumani Camara,1610612757,POR,https://cdn.nba.com/headshots/nba/latest/1040x760/1641739.png
203991,Clint Capela,1610612737,ATL,https://cdn.nba.com/headshots/nba/latest/1040x760/203991.png
1628975,Jevon Carter,1610612741,CHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1628975.png
1628976,Wendell Carter Jr.,1610612753,ORL,https://cdn.nba.com/headshots/nba/latest/1040x760/1628976.png
1630618,D.J. Carton,1610612761,TOR,https://cdn.nba.com/headshots/nba/latest/1040x760/1630618.png
1627936,Alex Caruso,1610612741,CHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1627936.png
1630658,Colin Castleton,1610612747,LAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1630658.png
1630608,Malcolm Cazalon,0,,https://cdn.nba.com/headshots/nba/latest/1040x760/1630608.png
1630577,Julian Champagnie,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1630577.png
1630551,Justin Champagnie,1610612764,WAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1630551.png
1631108,Max Christie,1610612747,LAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1631108.png
1631321,Sidy Cissoko,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1631321.png
1629634,Brandon Clarke,1610612763,MEM,https://cdn.nba.com/headshots/nba/latest/1040x760/1629634.png
203903,Jordan Clarkson,1610612762,UTA,https://cdn.nba.com/headshots/nba/latest/1040x760/203903.png
1629651,Nic Claxton,1610612751,BKN,https://cdn.nba.com/headshots/nba/latest/1040x760/1629651.png
1641730,Noah Clowney,1610612751,BKN,https://cdn.nba.com/headshots/nba/latest/1040x760/1641730.png
1629599,Amir Coffey,1610612746,LAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1629599.png
1628381,John Collins,1610612762,UTA,https://cdn.nba.com/headshots/nba/latest/1040x760/1628381.png
1628380,Zach Collins,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1628380.png
201144,Mike Conley,1610612750,MIN,https://cdn.nba.com/headshots/nba/latest/1040x760/201144.png
1626192,Pat Connaughton,1610612749,MIL,https://cdn.nba.com/headshots/nba/latest/1040x760/1626192.png
1641731,Bilal Coulibaly,1610612764,WAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1641731.png
1641741,Ricky Council IV,1610612755,PHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1641741.png
203496,Robert Covington,1610612755,PHI,https://cdn.nba.com/headshots/nba/latest/1040x760/203496.png
1628470,Torrey Craig,1610612741,CHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1628470.png
203109,Jae Crowder,1610612749,MIL,https://cdn.nba.com/headshots/nba/latest/1040x760/203109.png
1630622,Jalen Crutcher,0,,https://cdn.nba.com/headshots/nba/latest/1040x760/1630622.png
1630595,Cade Cunningham,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/1630595.png
203552,Seth Curry,1610612766,CHA,https://cdn.nba.com/headshots/nba/latest/1040x760/203552.png
201939,Stephen Curry,1610612744,GSW,https://cdn.nba.com/headshots/nba/latest/1040x760/201939.png
1630700,Dyson Daniels,1610612740,NOP,https://cdn.nba.com/headshots/nba/latest/1040x760/1630700.png
203076,Anthony Davis,1610612747,LAL,https://cdn.nba.com/headshots/nba/latest/1040x760/203076.png
1631098,Johnny Davis,1610612764,WAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1631098.png
1631120,JD Davison,1610612738,BOS,https://cdn.nba.com/headshots/nba/latest/1040x760/1631120.png
201942,DeMar DeRozan,1610612741,CHI,https://cdn.nba.com/headshots/nba/latest/1040x760/201942.png
1641926,Dexter Dennis,0,,https://cdn.nba.com/headshots/nba/latest/1040x760/1641926.png
1628978,Donte DiVincenzo,1610612752,NYK,https://cdn.nba.com/headshots/nba/latest/1040x760/1628978.png
1631217,Moussa Diabate,1610612746,LAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1631217.png
1629603,Mamadi Diakite,1610612752,NYK,https://cdn.nba.com/headshots/nba/latest/1040x760/1629603.png
1628977,Hamidou Diallo,0,,https://cdn.nba.com/headshots/nba/latest/1040x760/1628977.png
1641711,Gradey Dick,1610612761,TOR,https://cdn.nba.com/headshots/nba/latest/1040x760/1641711.png
1631172,Ousmane Dieng,1610612760,OKC,https://cdn.nba.com/headshots/nba/latest/1040x760/1631172.png
203915,Spencer Dinwiddie,1610612747,LAL,https://cdn.nba.com/headshots/nba/latest/1040x760/203915.png
1629029,Luka Doncic,1610612742,DAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1629029.png
1629652,Luguentz Dort,1610612760,OKC,https://cdn.nba.com/headshots/nba/latest/1040x760/1629652.png
1630245,Ayo Dosunmu,1610612741,CHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1630245.png
1630288,Jeff Dowtin Jr.,1610612755,PHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1630288.png
1630929,Henri Drell,1610612741,CHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1630929.png
203083,Andre Drummond,1610612741,CHI,https://cdn.nba.com/headshots/nba/latest/1040x760/203083.png
1630537,Chris Duarte,1610612758,SAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1630537.png
1630561,David Duke Jr.,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1630561.png
1627739,Kris Dunn,1610612762,UTA,https://cdn.nba.com/headshots/nba/latest/1040x760/1627739.png
201142,Kevin Durant,1610612756,PHX,https://cdn.nba.com/headshots/nba/latest/1040x760/201142.png
1631105,Jalen Duren,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/1631105.png
1631106,Tari Eason,1610612745,HOU,https://cdn.nba.com/headshots/nba/latest/1040x760/1631106.png
1630162,Anthony Edwards,1610612750,MIN,https://cdn.nba.com/headshots/nba/latest/1040x760/1630162.png
1630556,Kessler Edwards,1610612758,SAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1630556.png
1631165,Keon Ellis,1610612758,SAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1631165.png
203954,Joel Embiid,1610612755,PHI,https://cdn.nba.com/headshots/nba/latest/1040x760/203954.png
1629234,Drew Eubanks,1610612756,PHX,https://cdn.nba.com/headshots/nba/latest/1040x760/1629234.png
1641787,Tosan Evbuomwan,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/1641787.png
203957,Dante Exum,1610612742,DAL,https://cdn.nba.com/headshots/nba/latest/1040x760/203957.png
1628981,Bruno Fernando,1610612737,ATL,https://cdn.nba.com/headshots/nba/latest/1040x760/1628981.png
1627827,Dorian Finney-Smith,1610612751,BKN,https://cdn.nba.com/headshots/nba/latest/1040x760/1627827.png
1641745,Adam Flagler,1610612760,OKC,https://cdn.nba.com/headshots/nba/latest/1040x760/1641745.png
1630201,Malachi Flynn,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/1630201.png
1631323,Simone Fontecchio,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/1631323.png
1630259,Jordan Ford,1610612758,SAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1630259.png
1630235,Trent Forrest,1610612737,ATL,https://cdn.nba.com/headshots/nba/latest/1040x760/1630235.png
203095,Evan Fournier,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/203095.png
1628368,De'Aaron Fox,1610612758,SAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1628368.png
1631241,Javon Freeman-Liberty,1610612761,TOR,https://cdn.nba.com/headshots/nba/latest/1040x760/1631241.png
1641788,Alex Fudge,1610612742,DAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1641788.png
1628365,Markelle Fultz,1610612753,ORL,https://cdn.nba.com/headshots/nba/latest/1040x760/1628365.png
1641847,Andrew Funk,1610612741,CHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1641847.png
1629117,Wenyen Gabriel,0,,https://cdn.nba.com/headshots/nba/latest/1040x760/1629117.png
1629655,Daniel Gafford,1610612742,DAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1629655.png
201568,Danilo Gallinari,1610612749,MIL,https://cdn.nba.com/headshots/nba/latest/1040x760/201568.png
1629636,Darius Garland,1610612739,CLE,https://cdn.nba.com/headshots/nba/latest/1040x760/1629636.png
1630586,Usman Garuba,1610612744,GSW,https://cdn.nba.com/headshots/nba/latest/1040x760/1630586.png
1630568,Luka Garza,1610612750,MIN,https://cdn.nba.com/headshots/nba/latest/1040x760/1630568.png
1629232,Kaiser Gates,0,,https://cdn.nba.com/headshots/nba/latest/1040x760/1629232.png
1641718,Keyonte George,1610612762,UTA,https://cdn.nba.com/headshots/nba/latest/1040x760/1641718.png
202331,Paul George,1610612746,LAC,https://cdn.nba.com/headshots/nba/latest/1040x760/202331.png
201959,Taj Gibson,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/201959.png
1630581,Josh Giddey,1610612760,OKC,https://cdn.nba.com/headshots/nba/latest/1040x760/1630581.png
1628385,Harry Giles III,1610612747,LAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1628385.png
1628983,Shai Gilgeous-Alexander,1610612760,OKC,https://cdn.nba.com/headshots/nba/latest/1040x760/1628983.png
1630264,Anthony Gill,1610612764,WAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1630264.png
1631221,Collin Gillespie,1610612743,DEN,https://cdn.nba.com/headshots/nba/latest/1040x760/1631221.png
1631367,Jacob Gilyard,1610612751,BKN,https://cdn.nba.com/headshots/nba/latest/1040x760/1631367.png
203497,Rudy Gobert,1610612750,MIN,https://cdn.nba.com/headshots/nba/latest/1040x760/203497.png
1630692,Jordan Goodwin,1610612763,MEM,https://cdn.nba.com/headshots/nba/latest/1040x760/1630692.png
203932,Aaron Gordon,1610612743,DEN,https://cdn.nba.com/headshots/nba/latest/1040x760/203932.png
201569,Eric Gordon,1610612756,PHX,https://cdn.nba.com/headshots/nba/latest/1040x760/201569.png
1628984,Devonte' Graham,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1628984.png
203924,Jerami Grant,1610612757,POR,https://cdn.nba.com/headshots/nba/latest/1040x760/203924.png
1630564,RaiQuan Gray,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1630564.png
1631260,AJ Green,1610612749,MIL,https://cdn.nba.com/headshots/nba/latest/1040x760/1631260.png
201980,Danny Green,0,,https://cdn.nba.com/headshots/nba/latest/1040x760/201980.png
203110,Draymond Green,1610612744,GSW,https://cdn.nba.com/headshots/nba/latest/1040x760/203110.png
1630224,Jalen Green,1610612745,HOU,https://cdn.nba.com/headshots/nba/latest/1040x760/1630224.png
1629750,Javonte Green,1610612741,CHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1629750.png
201145,Jeff Green,1610612745,HOU,https://cdn.nba.com/headshots/nba/latest/1040x760/201145.png
1630182,Josh Green,1610612742,DAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1630182.png
